id,name,provider,level,amount,deadline,project_types,requirements,description,contact_info,application_url,status,technology,created_at,updated_at,verification_level,verification_date,verification_source,verification_notes,last_data_check,data_source,deadline_status,amount_verified,deadline_verified,next_check_due
2238,Syracuse NY Climate Action Funding,City of Syracuse NY,local,"$5,000 to $100,000",Annual application,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Climate Action Funding program offered by Syracuse NY for local residents and businesses.,Syracuse NY Sustainability Office,https://www.syracuseny.gov/sustainability,Active,Climate & Resilience,2025-07-20 04:18:36.963499,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:23.023,https://www.syracuseny.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2239,Syracuse NY Green Business Certification,City of Syracuse NY,local,Property tax exemption,Annual application,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Green Business Certification program offered by Syracuse NY for local residents and businesses.,Syracuse NY Sustainability Office,https://www.syracuseny.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:37.028599,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:23.081,https://www.syracuseny.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2240,Syracuse NY Renewable Energy Permits,City of Syracuse NY,local,"$5,000 to $100,000",Quarterly deadlines,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Renewable Energy Permits program offered by Syracuse NY for local residents and businesses.,Syracuse NY Sustainability Office,https://www.syracuseny.gov/sustainability,Active,Renewable Energy,2025-07-20 04:18:37.096795,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:23.139,https://www.syracuseny.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2241,Syracuse NY Building Performance Standards,City of Syracuse NY,local,Grant funding available,Annual application,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Building Performance Standards program offered by Syracuse NY for local residents and businesses.,Syracuse NY Sustainability Office,https://www.syracuseny.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:37.163014,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:23.197,https://www.syracuseny.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2242,Albany NY Green Building Incentives,City of Albany NY,local,Property tax exemption,Annual application,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Green Building Incentives program offered by Albany NY for local residents and businesses.,Albany NY Sustainability Office,https://www.albanyny.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:37.225505,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:23.256,https://www.albanyny.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2243,Albany NY Solar Tax Exemptions,City of Albany NY,local,Tax abatements,Quarterly deadlines,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Solar Tax Exemptions program offered by Albany NY for local residents and businesses.,Albany NY Sustainability Office,https://www.albanyny.gov/sustainability,Active,Solar,2025-07-20 04:18:37.289228,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:23.314,https://www.albanyny.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2244,Albany NY Energy Efficiency Rebates,City of Albany NY,local,"$5,000 to $100,000",Quarterly deadlines,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Energy Efficiency Rebates program offered by Albany NY for local residents and businesses.,Albany NY Sustainability Office,https://www.albanyny.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:37.352692,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:23.372,https://www.albanyny.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2249,Albany NY Renewable Energy Permits,City of Albany NY,local,Permit fee waivers,While funds available,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Renewable Energy Permits program offered by Albany NY for local residents and businesses.,Albany NY Sustainability Office,https://www.albanyny.gov/sustainability,Active,Renewable Energy,2025-07-20 04:18:37.672105,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 15:55:12.057349,https://www.albanyny.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2258,Buffalo NY Renewable Energy Permits,City of Buffalo NY,local,Development incentives,While funds available,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Renewable Energy Permits program offered by Buffalo NY for local residents and businesses.,Buffalo NY Sustainability Office,https://www.buffalony.gov/sustainability,Active,Renewable Energy,2025-07-20 04:18:38.243762,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 15:55:12.057349,https://www.buffalony.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2250,Albany NY Building Performance Standards,City of Albany NY,local,Grant funding available,Quarterly deadlines,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Building Performance Standards program offered by Albany NY for local residents and businesses.,Albany NY Sustainability Office,https://www.albanyny.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:37.735361,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:23.489,https://www.albanyny.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2251,Buffalo NY Green Building Incentives,City of Buffalo NY,local,Development incentives,Annual application,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Green Building Incentives program offered by Buffalo NY for local residents and businesses.,Buffalo NY Sustainability Office,https://www.buffalony.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:37.798235,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:23.546,https://www.buffalony.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2252,Buffalo NY Solar Tax Exemptions,City of Buffalo NY,local,"$1,000 to $25,000",Annual application,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Solar Tax Exemptions program offered by Buffalo NY for local residents and businesses.,Buffalo NY Sustainability Office,https://www.buffalony.gov/sustainability,Active,Solar,2025-07-20 04:18:37.860972,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:23.603,https://www.buffalony.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2253,Buffalo NY Energy Efficiency Rebates,City of Buffalo NY,local,"$5,000 to $100,000",Quarterly deadlines,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Energy Efficiency Rebates program offered by Buffalo NY for local residents and businesses.,Buffalo NY Sustainability Office,https://www.buffalony.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:37.923419,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:23.661,https://www.buffalony.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2255,Buffalo NY Sustainability Grants,City of Buffalo NY,local,Property tax exemption,Quarterly deadlines,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Sustainability Grants program offered by Buffalo NY for local residents and businesses.,Buffalo NY Sustainability Office,https://www.buffalony.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:38.054168,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:23.719,https://www.buffalony.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2256,Buffalo NY Climate Action Funding,City of Buffalo NY,local,Tax abatements,Annual application,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Climate Action Funding program offered by Buffalo NY for local residents and businesses.,Buffalo NY Sustainability Office,https://www.buffalony.gov/sustainability,Active,Climate & Resilience,2025-07-20 04:18:38.117808,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:23.778,https://www.buffalony.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2257,Buffalo NY Green Business Certification,City of Buffalo NY,local,Development incentives,Annual application,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Green Business Certification program offered by Buffalo NY for local residents and businesses.,Buffalo NY Sustainability Office,https://www.buffalony.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:38.180456,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:23.836,https://www.buffalony.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2259,Buffalo NY Building Performance Standards,City of Buffalo NY,local,"$5,000 to $100,000",Quarterly deadlines,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Building Performance Standards program offered by Buffalo NY for local residents and businesses.,Buffalo NY Sustainability Office,https://www.buffalony.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:38.307309,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:23.894,https://www.buffalony.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
